nom_commune;latitude;longitude
Thurey-le-Mont;47.366667;6.116667
Trépot;47.166667;6.15
Vaire-Arcier;;
Vaire-le-Petit;47.283333;6.15
Val-de-Roulans;47.366667;6.266667
Valleroy;47.383333;6.116667
Vauchamps;47.266667;6.25
Venise;47.35;6.116667
Vennans;47.333333;6.233333
Vieilley;47.333333;6.083333
Villers-Grélot;47.35;6.233333
Villers-sous-Montrond;47.15;6.083333
Voires;47.1;6.25
Vuillafans;47.066667;6.216667
Abbenans;47.5;6.45
Accolans;47.5;6.533333
Adam-lès-Passavant;47.3;6.366667
Aibre;47.55;6.7
Aïssey;47.266667;6.333333
Allondans;47.516667;6.75
Anteuil;47.383333;6.566667
Appenans;;
Arcey;47.516667;6.666667
Autechaux;47.383333;6.383333
Avilley;47.433333;6.266667
Bart;47.483333;6.766667
Battenans-Varin;;
Baume-les-Dames;47.35;6.366667
Bavans;47.483333;6.733333
Belfays;47.266667;6.9
Belleherbe;47.266667;6.666667
Belvoir;47.316667;6.6
Bethoncourt;47.533333;6.8
Beutal;47.466667;6.65
Bief;47.333333;6.766667
Blussangeaux;47.433333;6.616667
Blussans;47.433333;6.6
Bonnal;47.5;6.35
Bournois;47.5;6.5
Branne;47.383333;6.466667
Bretigney;47.483333;6.633333
Bretigney-Notre-Dame;47.316667;6.3
Burnevillers;47.316667;7
Cernay-l'Eglise;47.266667;6.833333
Chamesol;47.35;6.833333
Charmauvillers;47.233333;6.916667
Charmoille;47.25;6.666667
Charquemont;47.216667;6.816667
Chaux-lès-Clerval;47.383333;6.516667
Chazot;47.333333;6.55
Clerval;47.4;6.5
Côtebrune;47.25;6.316667
Cour-Saint-Maurice;47.25;6.7
Courtefontaine;47.316667;6.916667
Crosey-le-Grand;47.35;6.533333
Crosey-le-Petit;47.35;6.483333
Cubrial;47.5;6.416667
Cubry;47.5;6.416667
Cusance;47.316667;6.416667
Cuse-et-Adrisans;47.483333;6.4
Dampjoux;47.35;6.766667
Damprichard;47.25;6.883333
Désandans;47.533333;6.666667
Dung;47.5;6.75
Echenans;;
Esnans;47.333333;6.316667
Etrappe;47.466667;6.583333
Faimbe;47.483333;6.616667
Ferrières-le-Lac;47.266667;6.9
Fessevillers;47.283333;6.916667
Fleurey;47.3;6.783333
Fontaine-lès-Clerval;;
Fontenelle-Montby;47.45;6.416667
Fontenotte;47.383333;6.316667
Fourbanne;47.333333;6.3
Fournet-Blancheroche;47.166667;6.833333
Frambouhans;47.216667;6.766667
Froidevaux;47.3;6.7
Gémonval;47.533333;6.583333
Geney;47.483333;6.566667
Glère;47.35;7
Gondenans-les-Moulins;47.466667;6.383333
Gondenans-Montby;47.433333;6.45
Gouhelans;47.45;6.35
Goumois;47.266667;6.95
Grosbois;47.35;6.3
Guillon-les-Bains;47.316667;6.4
Huanne-Montmartin;47.433333;6.35
Hyémondans;47.383333;6.65
Hyèvre-Magny;47.366667;6.433333
Hyèvre-Paroisse;47.366667;6.433333
Indevillers;47.316667;6.95
Issans;47.533333;6.733333
La Grange;47.283333;6.666667
Laire;47.55;6.733333
Lanans;47.3;6.45
Lanthenans;47.4;6.633333
La Prétière;47.45;6.616667
Les Bréseux;47.266667;6.816667
Les Ecorces;47.216667;6.8
Les Plains-et-Grands-Essarts;;
Les Terres-de-Chaux;;
Le Vernoy;47.566667;6.683333
L'Hôpital-Saint-Lieffroy;47.4;6.45
Liebvillers;47.333333;6.783333
L'Isle-sur-le-Doubs;47.45;6.583333
Lomont-sur-Crête;47.333333;6.433333
Longevelle-sur-Doubs;47.45;6.65
Lougres;47.466667;6.683333
Luxiol;47.383333;6.35
Maîche;47.25;6.8
Mancenans;47.45;6.533333
Mancenans-Lizerne;47.266667;6.783333
Marvelise;47.516667;6.6
Médière;47.45;6.6
Mésandans;47.433333;6.366667
Mondon;47.45;6.316667
Montagney-Servigney;;
Montancy;47.366667;7.016667
Montandon;47.3;6.833333
Montbéliard;47.516667;6.8
Mont-de-Vougney;47.233333;6.716667
Montécheroux;47.35;6.8
Montenois;47.5;6.666667
Montivernage;47.316667;6.433333
Montjoie-le-Château;47.35;6.9
Montussaint;47.433333;6.3
Nans;47.483333;6.416667
Onans;47.5;6.616667
Orgeans-Blanchefontaine;;
Orve;47.333333;6.55
Passavant;47.283333;6.383333
Pompierre-sur-Doubs;47.416667;6.516667
Pont-les-Moulins;47.316667;6.366667
Présentevillers;47.5;6.733333
Provenchère;47.283333;6.65
Puessans;47.433333;6.316667
Rahon;47.316667;6.583333
Randevillers;47.316667;6.516667
Rang;47.433333;6.566667
Raynans;47.533333;6.716667
Rillans;47.416667;6.366667
Roche-lès-Clerval;47.366667;6.483333
Rognon;47.416667;6.316667
Romain;;
Rougemont;47.483333;6.35
Sainte-Marie;47.5;6.7
Sainte-Suzanne;47.5;6.766667
Saint-Georges-Armont;47.4;6.55
Saint-Hippolyte;47.316667;6.816667
Saint-Juan;47.283333;6.366667
Saint-Julien-lès-Montbéliard;47.516667;6.716667
Saint-Maurice-Colombier;;
Sancey-le-Grand;47.3;6.583333
Sancey-le-Long;47.3;6.6
Santoche;47.4;6.516667
Semondans;47.55;6.7
Servin;47.3;6.466667
Silley-Bléfond;47.316667;6.333333
Soulce-Cernay;47.316667;6.85
Sourans;47.4;6.633333
Soye;47.45;6.5
Surmont;47.283333;6.616667
Tallans;47.416667;6.283333
Thiébouhans;47.283333;6.85
Tournans;47.416667;6.333333
Tressandans;47.5;6.333333
Trévillers;47.283333;6.866667
Trouvans;47.416667;6.35
Urtière;47.25;6.933333
Uzelle;47.466667;6.433333
Valoreille;47.3;6.75
Vaucluse;47.25;6.683333
Vauclusotte;47.283333;6.733333
Vaudrivillers;47.283333;6.433333
Vaufrey;47.35;6.916667
Vellerot-lès-Belvoir;47.35;6.6
Vellevans;47.316667;6.5
Vergranne;47.416667;6.4
Verne;47.4;6.35
Viéthorey;47.433333;6.433333
Villers-Saint-Martin;47.35;6.416667
Voillans;47.383333;6.416667
Vyt-lès-Belvoir;47.35;6.616667
Abbévillers;47.433333;6.916667
Allenjoie;47.533333;6.9
Arbouans;47.483333;6.816667
Audincourt;47.483333;6.833333
Autechaux-Roide;47.383333;6.816667
Badevel;47.5;6.933333
Berche;47.466667;6.75
Blamont;47.383333;6.85
Bondeval;47.45;6.85
Bourguignon;47.416667;6.783333
Brognard;47.533333;6.866667
Colombier-Fontaine;47.45;6.7
Courcelles-lès-Montbéliard;;
Dambelin;47.383333;6.683333
Dambenois;47.55;6.866667
Dampierre-les-Bois;47.5;6.916667
Dampierre-sur-le-Doubs;47.466667;6.733333
Dannemarie;47.383333;6.9
Dasle;47.483333;6.9
Ecot;47.433333;6.733333
Ecurcey;47.4;6.816667
Etouvans;47.466667;6.716667
Etupes;47.5;6.866667
Exincourt;47.5;6.833333
Fesches-le-Châtel;47.516667;6.9
Feule;47.35;6.733333
Glay;47.4;6.883333
Goux-lès-Dambelin;47.4;6.666667
Grand-Charmont;47.533333;6.833333
Hérimoncourt;47.433333;6.883333
Mandeure;47.45;6.8
Mathay;47.433333;6.783333
Meslières;47.416667;6.883333
Neuchâtel-Urtière;47.366667;6.733333
Noirefontaine;47.35;6.766667
Nommay;47.533333;6.85
Péseux;;
Pierrefontaine-lès-Blamont;;
Pont-de-Roide;47.383333;6.766667
Rémondans-Vaivre;;
Roches-lès-Blamont;47.416667;6.85
Rosières-sur-Barbèche;47.316667;6.666667
Seloncourt;47.466667;6.866667
Sochaux;47.516667;6.833333
Solemont;47.35;6.7
Taillecourt;47.5;6.85
Thulay;47.416667;6.866667
Valentigney;47.466667;6.833333
Valonne;47.35;6.666667
Vandoncourt;47.466667;6.9
Vernois-lès-Belvoir;47.316667;6.65
Vieux-Charmont;47.516667;6.833333
Villars-lès-Blamont;47.366667;6.866667
Villars-sous-Dampjoux;47.35;6.766667
Villars-sous-Ecot;47.416667;6.7
Voujeaucourt;47.466667;6.766667
Adam-lès-Vercel;47.166667;6.4
Amancey;47.033333;6.083333
Amondans;47.066667;6.033333
Arçon;46.95;6.383333
Arc-sous-Cicon;47.05;6.383333
Arc-sous-Montenot;46.916667;6
Athose;47.083333;6.316667
Aubonne;47.033333;6.333333
Avoudrey;47.133333;6.433333
Bannans;46.883333;6.233333
Belmont;;
Bians-les-Usiers;46.966667;6.266667
Bolandoz;47.016667;6.116667
Bonnétage;47.2;6.7
Bonnevaux;46.816667;6.183333
Boujailles;46.883333;6.083333
Bouverans;46.85;6.2
Bremondans;47.233333;6.4
Bretonvillers;47.216667;6.633333
Brey-et-Maison-du-Bois;46.74197;6.2517
Bugny;47;6.35
Bulle;46.9;6.233333
Chaffois;46.916667;6.266667
Chamesey;47.233333;6.65
Chapelle-des-Bois;46.6;6.116667
Chapelle-d'Huin;46.933333;6.166667
Chasnans;47.083333;6.316667
Châtelblanc;46.675;6.116667
Chaux-lès-Passavant;47.233333;6.366667
Chaux-Neuve;;
Chevigney-lès-Vercel;;
Cléron;47.083333;6.066667
Consolation-Maisonnettes;47.15;6.6
Courtetain-et-Salans;47.25;6.416667
Courvières;46.866667;6.116667
Crouzet-Migette;46.95;6.016667
Déservillers;47;6.066667
Dommartin;46.916667;6.316667
Dompierre-les-Tilleuls;46.866667;6.183333
Domprel;47.2;6.466667
Doubs;46.933333;6.35
Epenouse;47.216667;6.4
Epenoy;47.133333;6.366667
Etalans;47.15;6.266667
Eternoz;47;6.033333
Etray;47.116667;6.35
Evillers;47;6.233333
Eysson;47.2;6.433333
Fallerans;47.133333;6.283333
Fertans;47.05;6.066667
Flagey;47.033333;6.116667
Flangebouche;47.133333;6.466667
Fourcatier-et-Maison-Neuve;;
Fournets-Luisans;;
Frasne;;
Fuans;47.133333;6.583333
Gellin;46.74165;6.251498
Germéfontaine;47.216667;6.466667
Gevresin;46.966667;6.05
Gilley;47.05;6.483333
Goux-les-Usiers;46.966667;6.283333
Grand'Combe-Châteleu;;
Grand'Combe-des-Bois;47.133333;6.8
Grandfontaine-sur-Creuse;47.2;6.45
Granges-Narboz;46.883333;6.316667
Guyans-Vennes;47.15;6.566667
Hautepierre-le-Châtelet;;
Hauterive-la-Fresse;46.966667;6.45
Houtaud;46.916667;6.316667
Jougne;46.766667;6.4
Labergement-du-Navois;46.966667;6.083333
Labergement-Sainte-Marie;46.783333;6.283333
La Bosse;47.133333;6.65
La Chaux;47.016667;6.433333
La Chenalotte;47.116667;6.683333
La Cluse-et-Mijoux;46.883333;6.383333
La Longeville;47;6.466667
Landresse;47.25;6.466667
La Planée;46.833333;6.283333
La Rivière-Drugeon;46.866667;6.216667
La Sommette;47.183333;6.516667
Laval-le-Prieuré;47.183333;6.616667
Laviron;47.25;6.55
Le Barboux;47.116667;6.716667
Le Bélieu;47.116667;6.633333
Le Bizot;47.133333;6.666667
Le Crouzet;46.7;6.133333
Le Luhier;47.166667;6.65
Le Mémont;;
Le Russey;47.166667;6.733333
Les Alliés;46.95;6.45
Les Combes;47.066667;6.55
Les Fins;47.083333;6.633333
Les Fontenelles;47.2;6.75
Les Fourgs;46.833333;6.416667
Les Grangettes;46.833333;6.316667
Les Gras;47;6.55
Les Hôpitaux-Neufs;46.783333;6.383333
Les Hôpitaux-Vieux;46.783333;6.366667
Les Pontets;46.716667;6.166667
Les Villedieu;46.725;6.241667
Levier;46.95;6.133333
Lizine;47.05;6
Longechaux;47.166667;6.433333
Longemaison;47.083333;6.466667
Longevelle-lès-Russey;;
Longevilles-Mont-d'Or;46.75;6.2931
Loray;47.15;6.5
Magny-Châtelard;;
Maisons-du-Bois-Lièvremont;;
Malans;;
Malbuisson;46.8;6.3
Malpas;46.833333;6.283333
Métabief;46.783333;6.35
Montbéliardot;47.183333;6.65
Montbenoît;46.983333;6.466667
Mont-de-Laval;47.166667;6.633333
Montflovin;46.983333;6.45
Montlebon;47.033333;6.616667
Montmahoux;46.983333;6.033333
Montperreux;46.833333;6.333333
Morteau;47.066667;6.616667
Mouthe;46.716667;6.166667
Nans-sous-Sainte-Anne;46.983333;6
Narbief;47.133333;6.7
Nods;47.1;6.333333
Noël-Cerneux;47.1;6.666667
Orchamps-Vennes;47.133333;6.533333
Orsans;47.25;6.383333
Ouhans;47;6.3
Ouvans;47.283333;6.483333
Oye-et-Pallet;46.85;6.333333
Passonfontaine;47.1;6.416667
Petite-Chaux;46.7;6.133333
Pierrefontaine-les-Varans;47.216667;6.55
Plaimbois-du-Miroir;47.183333;6.65
Plaimbois-Vennes;47.183333;6.55
Pontarlier;46.9;6.366667
Rantechaux;47.116667;6.383333
Reculfoz;46.691667;6.166667
Remoray-Boujeons;;
Renédale;;
Reugney;47.016667;6.15
Rochejean;46.75;6.3
Rondefontaine;46.7328;6.18133
Rosureux;47.216667;6.683333
Saint-Antoine;46.783333;6.333333
Sainte-Anne;46.95;5.983333
Sainte-Colombe;46.883333;6.266667
Saint-Gorgon-Main;47.016667;6.333333
Saint-Julien-lès-Russey;;
Saint-Point-Lac;46.816667;6.3
Saraz;47;5.983333
Sarrageois;;
Septfontaines;46.983333;6.183333
Silley-Amancey;47.033333;6.133333
Sombacour;46.95;6.266667
Touillon-et-Loutelet;46.783333;6.35
Valdahon;;
Vanclans;47.1;6.366667
Vaux-et-Chantegrue;46.8;6.25
Vellerot-lès-Vercel;47.25;6.45
Vennes;;
Vercel-Villedieu-le-Camp;47.183333;6.4
Vernierfontaine;47.1;6.3
Verrières-de-Joux;;
Verrières-du-Grosbois;;
Ville-du-Pont;47;6.483333
Villeneuve-d'Amont;46.933333;6.033333
Villers-Chief;47.233333;6.45
Villers-la-Combe;47.233333;6.45
Villers-le-Lac;47.066667;6.666667
Villers-sous-Chalamont;46.9;6.05
Vuillecin;46.933333;6.316667
Beaumont-Monteux;45.016667;4.916667
Bourg-lès-Valence;44.95;4.883333
Chanos-Curson;45.066667;4.916667
Chantemerle-les-Blés;45.1;4.916667
Crozes-Hermitage;45.083333;4.833333
Erôme;45.116667;4.816667
Gervans;45.1;4.833333
Granges-les-Beaumont;;
Larnage;45.083333;4.866667
La Roche-de-Glun;45;4.85
Mercurol;45.066667;4.9
Pont-de-l'Isère;45;4.883333
Saint-Marcel-lès-Valence;44.966667;4.95
Serves-sur-Rhône;45.133333;4.816667
Tain-l'Hermitage;45.066667;4.85
Valence;44.933333;4.9
Veaunes;45.083333;4.916667
Allan;44.483333;4.783333
Ancône;44.583333;4.733333
Beaumont-lès-Valence;44.866667;4.966667
Beauvallon;44.866667;4.916667
Bonlieu-sur-Roubion;44.583333;4.866667
Charols;44.583333;4.95
Châteauneuf-du-Rhône;44.483333;4.716667
Cléon-d'Andran;44.616667;4.933333
Cliousclat;44.716667;4.833333
Condillac;44.633333;4.816667
Donzère;44.45;4.716667
Espeluche;44.516667;4.816667
Etoile-sur-Rhône;44.833333;4.9
La Bâtie-Rolland;44.55;4.85
La Coucourde;44.65;4.783333
La Garde-Adhémar;44.4;4.75
La Laupie;44.6;4.833333
La Touche;44.5;4.883333
Les Granges-Gontardes;44.416667;4.766667
Les Tourrettes;;
Livron-sur-Drôme;44.766667;4.85
Loriol-sur-Drôme;44.75;4.816667
Malataverne;;
Manas;44.6;4.983333
Marsanne;44.65;4.866667
Mirmande;44.683333;4.833333
Montboucher-sur-Jabron;44.55;4.8
Montéléger;44.866667;4.933333
Montélimar;44.566667;4.75
Pierrelatte;44.383333;4.7
Portes-en-Valdaine;44.516667;4.9
Portes-lès-Valence;44.866667;4.883333
Puygiron;44.533333;4.85
Rochefort-en-Valdaine;;
Roynac;44.633333;4.933333
Saint-Gervais-sur-Roubion;44.566667;4.883333
Saint-Marcel-lès-Sauzet;44.583333;4.8
Saulce-sur-Rhône;44.7;4.783333
Sauzet;44.6;4.816667
Savasse;44.6;4.783333
Aix-en-Diois;44.716667;5.416667
Aleyrac;44.5;4.95
Allex;44.766667;4.916667
Ambonil;44.783333;4.9
Aouste-sur-Sye;44.716667;5.05
Arnayon;44.483333;5.316667
Arpavon;44.366667;5.266667
Aubenasson;44.683333;5.15
Aubres;44.383333;5.166667
Aucelon;44.633333;5.35
Aulan;44.216667;5.433333
Aurel;44.7;5.3
Autichamp;44.683333;4.95
Ballons;44.25;5.65
Barcelonne;44.866667;5.05
Barnave;44.65;5.366667
Barret-de-Lioure;44.183333;5.5
Barsac;44.733333;5.283333
Beaufort-sur-Gervanne;44.783333;5.15
Beaumont-en-Diois;44.566667;5.466667
Beaurières;44.583333;5.55
Beauvoisin;44.3;5.216667
Bellecombe-Tarendol;44.35;5.35
Bellegarde-en-Diois;44.533333;5.433333
Bénivay-Ollon;44.3;5.183333
Bésignan;44.316667;5.333333
Bézaudun-sur-Bîne;44.6;5.166667
Bouchet;44.3;4.883333
Boulc;44.65;5.566667
Bourdeaux;44.583333;5.133333
Bouvante;;
Bouvières;44.5;5.216667
Brette;44.583333;5.316667
Buis-les-Baronnies;44.266667;5.266667
Chabeuil;44.9;5.016667
Chabrillan;44.716667;4.933333
Chalancon;44.516667;5.35
Chamaloc;44.8;5.383333
Chamaret;44.4;4.9
Chantemerle-lès-Grignan;44.4;4.833333
Charens;44.55;5.516667
Chastel-Arnaud;44.666667;5.2
Châteaudouble;44.9;5.1
Châteauneuf-de-Bordette;44.333333;5.183333
Châtillon-en-Diois;44.683333;5.466667
Chaudebonne;44.466667;5.233333
Chauvac-Laux-Montaux;44.316667;5.516667
Clansayes;44.366667;4.8
Cobonne;44.766667;5.083333
Colonzelle;44.4;4.916667
Combovin;44.866667;5.083333
Comps;44.533333;5.116667
Condorcet;;
Cornillac;44.45;5.383333
Cornillon-sur-l'Oule;44.466667;5.366667
Crest;44.733333;5.033333
Crupies;44.566667;5.166667
Curnier;44.383333;5.233333
Die;44.75;5.366667
Dieulefit;44.516667;5.066667
Divajeu;44.7;5.016667
Echevis;45.016667;5.383333
Espenel;44.683333;5.233333
Establet;44.516667;5.45
Eurre;44.766667;4.983333
Eygalayes;44.233333;5.616667
Eygaliers;44.233333;5.283333
Eygluy-Escoulin;;
Eyroles;44.416667;5.216667
Eyzahut;44.566667;5.016667
Félines-sur-Rimandoule;;
Ferrassières;44.133333;5.483333
Francillon-sur-Roubion;44.616667;5.083333
Gigors-et-Lozeron;44.8;5.133333
Glandage;44.683333;5.6
Grane;44.733333;4.916667
Grignan;44.416667;4.9
Gumiane;44.516667;5.25
Izon-la-Bruisse;44.25;5.6
Jonchères;44.566667;5.4
La Bâtie-des-Fonts;44.516667;5.633333
La Baume-Cornillane;44.816667;5.05
La Baume-de-Transit;44.35;4.866667
La Bégude-de-Mazenc;44.533333;4.933333
Laborel;44.283333;5.6
La Chapelle-en-Vercors;44.966667;5.416667
La Charce;44.466667;5.45
Lachau;44.233333;5.65
La Chaudière;44.633333;5.216667
La Motte-Chalancon;44.483333;5.383333
La Motte-Fanjas;45.05;5.266667
La Penne-sur-l'Ouvèze;44.25;5.216667
La Répara-Auriples;;
La Roche-sur-Grane;44.683333;4.933333
La Roche-sur-le-Buis;44.283333;5.316667
La Rochette-du-Buis;44.266667;5.416667
Laval-d'Aix;44.716667;5.433333
Le Chaffal;44.866667;5.183333
Lemps;;
Léoncel;44.9;5.2
Le Pègue;44.433333;5.05
Le Poët-Célard;44.6;5.1
Le Poët-en-Percip;44.25;5.383333
Le Poët-Laval;44.533333;5.016667
Le Poët-Sigillat;44.366667;5.316667
Lesches-en-Diois;44.6;5.533333
Les Pilles;44.383333;5.2
Les Prés;;
Les Tonils;44.583333;5.2
Luc-en-Diois;;
Lus-la-Croix-Haute;44.666667;5.7
Malissard;44.9;4.966667
Marignac-en-Diois;44.8;5.333333
Menglon;44.666667;5.466667
Mérindol-les-Oliviers;44.266667;5.166667
Mévouillon;44.233333;5.483333
Mirabel-aux-Baronnies;44.3;5.1
Mirabel-et-Blacons;44.716667;5.116667
Miscon;44.633333;5.533333
Molières-Glandaz;44.733333;5.4
Mollans-sur-Ouvèze;44.233333;5.2
Montauban-sur-l'Ouvèze;44.266667;5.5
Montaulieu;44.35;5.216667
Montbrison;44.441667;5.016667
Montbrun-les-Bains;44.183333;5.433333
Montclar-sur-Gervanne;44.75;5.15
Montélier;44.933333;5.033333
Montferrand-la-Fare;;
Montfroc;44.183333;5.633333
Montguers;44.283333;5.45
Montjoux;44.5;5.1
Montjoyer;44.466667;4.85
Montlaur-en-Diois;44.633333;5.416667
Montmaur-en-Diois;44.683333;5.383333
Montmeyran;44.833333;4.983333
Montoison;44.783333;4.916667
Montréal-les-Sources;44.4;5.3
Montségur-sur-Lauzon;44.35;4.866667
Montvendre;44.866667;5.016667
Mornans;44.6;5.116667
Nyons;44.366667;5.133333
Omblèze;44.866667;5.216667
Orcinas;44.533333;5.133333
Oriol-en-Royans;45;5.283333
Ourches;44.8;5.033333
Pelonne;44.383333;5.383333
Pennes-le-Sec;44.633333;5.316667
Peyrus;44.916667;5.1
Piégon;44.3;5.133333
Piégros-la-Clastre;44.683333;5.1
Pierrelongue;44.25;5.216667
Plaisians;44.233333;5.316667
Plan-de-Baix;44.816667;5.166667
Pommerol;;
Ponet-et-Saint-Auban;44.783333;5.316667
Pontaix;44.75;5.266667
Pont-de-Barret;44.6;5.016667
Poyols;44.6;5.416667
Pradelle;44.6;5.3
Propiac;44.283333;5.2
Puy-Saint-Martin;44.633333;4.966667
Réauville;44.433333;4.933333
Recoubeau-Jansac;;
Reilhanette;44.166667;5.416667
Rémuzat;44.4;5.35
Rimon-et-Savel;44.666667;5.3
Rioms;44.266667;5.45
Rochebaudin;44.583333;5.033333
Rochebrune;44.333333;5.25
Rochechinard;45.033333;5.25
Rochefourchat;44.6;5.25
Rochegude;44.25;4.833333
Roche-Saint-Secret-Béconne;;
Romeyer;;
Rottier;44.466667;5.416667
Roussas;44.433333;4.8
Rousset-les-Vignes;44.416667;5.066667
Roussieux;44.333333;5.466667
Sahune;44.416667;5.266667
Saillans;44.7;5.183333
Saint-Agnan-en-Vercors;44.933333;5.416667
Saint-Andéol;44.8;5.266667
Saint-Auban-sur-l'Ouvèze;44.283333;5.416667
Saint-Benoit-en-Diois;44.666667;5.283333
Saint-Dizier-en-Diois;44.516667;5.483333
Sainte-Croix;44.766667;5.283333
Sainte-Eulalie-en-Royans;;
Sainte-Euphémie-sur-Ouvèze;44.3;5.383333
Sainte-Jalle;44.333333;5.283333
Saint-Ferréol-Trente-Pas;44.433333;5.216667
Saint-Jean-en-Royans;45.016667;5.3
Saint-Julien-en-Quint;44.833333;5.3
Saint-Julien-en-Vercors;45.05;5.45
Saint-Laurent-en-Royans;45.033333;5.333333
Saint-Martin-en-Vercors;45.016667;5.45
Saint-Martin-le-Colonel;44.983333;5.283333
Saint-Maurice-sur-Eygues;44.3;5.016667
Saint-May;44.433333;5.316667
Saint-Nazaire-en-Royans;45.066667;5.25
Saint-Nazaire-le-Désert;44.566667;5.283333
Saint-Pantaléon-les-Vignes;44.4;5.033333
Saint-Paul-Trois-Châteaux;44.35;4.766667
Saint-Restitut;44.333333;4.783333
Saint-Roman;44.683333;5.433333
Saint-Sauveur-en-Diois;44.683333;5.166667
Saint-Sauveur-Gouvernet;;
Saint-Thomas-en-Royans;45.05;5.3
Salettes;44.566667;4.966667
Salles-sous-Bois;44.45;4.933333
Saou;44.65;5.066667
Séderon;44.2;5.533333
Solérieux;44.35;4.833333
Souspierre;44.533333;4.966667
Soyans;44.633333;5.016667
Suze;44.766667;5.116667
Suze-la-Rousse;44.283333;4.85
Taulignan;44.45;4.983333
Teyssières;44.45;5.133333
Treschenu-Creyers;;
Truinas;44.566667;5.083333
Tulette;44.283333;4.933333
Upie;44.8;4.95
Vachères-en-Quint;44.783333;5.266667
Valaurie;44.416667;4.816667
Valdrôme;44.5;5.583333
Val-Maravel;;
Valouse;44.466667;5.2
Vassieux-en-Vercors;44.883333;5.366667
Vaunaveys-la-Rochette;;
Venterol;44.383333;5.1
Vercheny;44.716667;5.25
Verclause;44.383333;5.433333
Vercoiran;44.3;5.333333
Véronne;44.75;5.216667
Vers-sur-Méouge;44.233333;5.55
Vesc;44.516667;5.15
Villebois-les-Pins;44.316667;5.6
Villefranche-le-Château;44.216667;5.516667
Villeperdrix;44.45;5.283333
Vinsobres;44.333333;5.066667
Volvent;44.566667;5.35
Albon;45.233333;4.866667
Alixan;44.966667;5.033333
Andancette;45.233333;4.8
Anneyron;45.266667;4.9
Arthémonay;45.133333;5.05
Barbières;44.95;5.133333
Bathernay;45.183333;5
Beauregard-Baret;44.983333;5.183333
Beausemblant;45.216667;4.833333
Bésayes;44.966667;5.083333
Bourg-de-Péage;45.033333;5.05
Bren;45.133333;4.933333
Charmes-sur-l'Herbasse;45.133333;5.016667
Charpey;44.933333;5.1
Châteauneuf-de-Galaure;45.216667;4.95
Châteauneuf-sur-Isère;;
Châtillon-Saint-Jean;45.083333;5.133333
Chatuzange-le-Goubet;45;5.083333
Chavannes;45.083333;4.85
Claveyson;45.183333;4.933333
Clérieux;45.083333;4.966667
Crépol;45.183333;5.066667
Epinouze;45.316667;4.916667
Eymeux;45.083333;5.166667
Fay-le-Clos;45.216667;4.916667
Génissieux;45.083333;5.083333
Geyssans;45.133333;5.1
Hauterives;45.25;5.033333
Hostun;45.033333;5.2
Jaillans;45.033333;5.183333
La Baume-d'Hostun;45.05;5.233333
La Motte-de-Galaure;45.2;4.916667
Lapeyrouse-Mornay;45.316667;5
Laveyron;45.2;4.833333
Le Chalon;45.15;5.083333
Le Grand-Serre;45.266667;5.1
Lens-Lestang;45.283333;5.033333
Manthes;45.3;5
Marches;44.983333;5.1
Margès;45.15;5.05
Marsaz;;
Miribel;;
Montchenu;45.2;5.033333
Montmiral;45.15;5.15
Montrigaud;45.216667;5.133333
Moras-en-Valloire;45.283333;4.983333
Mours-Saint-Eusèbe;45.066667;5.05
Mureils;45.2;4.933333
Parnans;45.1;5.15
Peyrins;45.083333;5.05
Ponsas;45.166667;4.85
Ratières;45.183333;4.966667
Rochefort-Samson;44.966667;5.15
Romans-sur-Isère;45.05;5.05
Saint-Avit;45.2;4.966667
Saint-Bardoux;45.083333;5
Saint-Barthélemy-de-Vals;45.166667;4.866667
Saint-Bonnet-de-Valclérieux;45.2;5.15
Saint-Christophe-et-le-Laris;45.216667;5.066667
Saint-Donat-sur-l'Herbasse;45.116667;5
Saint-Laurent-d'Onay;45.183333;5.1
Saint-Martin-d'Août;45.216667;4.983333
Saint-Michel-sur-Savasse;45.15;5.116667
Saint-Paul-lès-Romans;45.066667;5.133333
Saint-Rambert-d'Albon;45.283333;4.816667
Saint-Sorlin-en-Valloire;45.283333;4.95
Saint-Uze;45.183333;4.866667
Saint-Vallier;45.166667;4.816667
Saint-Vincent-la-Commanderie;44.933333;5.116667
Tersanne;45.216667;5.016667
Triors;45.1;5.116667
Acon;48.766667;1.1
Aigleville;49;1.416667
Angerville-la-Campagne;48.991667;1.166667
Armentières-sur-Avre;48.67957;0.7847
Avrilly;48.933333;1.15
Bâlines;;
Bémécourt;48.85;0.883333
Bois-le-Roi;48.866667;1.35
Boisset-les-Prévanches;48.966667;1.333333
Boncourt;49.033333;1.3
Bourth;48.766667;0.816667
Bretagnolles;;
Breteuil;;
Breuilpont;48.966667;1.433333
Breux-sur-Avre;48.766667;1.083333
Bueil;48.933333;1.45
Buis-sur-Damville;;
Caillouet-Orgeville;49;1.316667
Chaignes;49.016667;1.45
Champigny-la-Futelaye;48.866667;1.3
Chanteloup;48.883333;1.016667
